lat	lon	n_unique_classes	classes_present	mode_winner	overidden_crops
70.20833333333333	19.12499999999997	2	[1.0, 5.0]	1	temf_till
70.20833333333333	20.541666666666657	2	[1.0, 5.0]	1	temf_till
70.125	19.12499999999997	2	[1.0, 5.0]	1	temf_till
70.125	19.208333333333314	2	[1.0, 5.0]	1	temf_till
70.04166666666666	18.958333333333314	2	[1.0, 5.0]	1	temf_till
70.04166666666666	19.041666666666657	2	[1.0, 5.0]	1	temf_till
70.04166666666666	19.12499999999997	2	[1.0, 5.0]	1	temf_till
70.04166666666666	22.12499999999997	2	[1.0, 5.0]	1	temf_till
69.95833333333333	20.208333333333314	2	[1.0, 5.0]	1	temf_till
69.875	21.458333333333314	2	[1.0, 5.0]	1	temf_till
69.79166666666666	18.37499999999997	2	[1.0, 5.0]	1	temf_till
69.79166666666666	18.791666666666657	2	[1.0, 5.0]	1	temf_till
69.79166666666666	18.87499999999997	2	[1.0, 5.0]	1	temf_till
69.79166666666666	19.458333333333314	2	[1.0, 5.0]	1	temf_till
69.79166666666666	19.958333333333314	2	[1.0, 5.0]	1	temf_till
69.79166666666666	21.041666666666657	2	[1.0, 5.0]	1	temf_till
69.79166666666666	21.291666666666657	2	[1.0, 5.0]	1	temf_till
69.79166666666666	31.708333333333314	2	[1.0, 5.0]	1	temf_till
69.70833333333333	18.87499999999997	2	[1.0, 5.0]	1	temf_till
69.70833333333333	18.958333333333314	2	[1.0, 5.0]	1	temf_till
69.70833333333333	19.208333333333314	2	[1.0, 5.0]	1	temf_till
69.70833333333333	19.291666666666657	2	[1.0, 5.0]	1	temf_till
69.70833333333333	19.37499999999997	2	[1.0, 5.0]	1	temf_till
69.70833333333333	20.541666666666657	2	[1.0, 5.0]	1	temf_till
69.70833333333333	21.041666666666657	2	[1.0, 5.0]	1	temf_till
69.70833333333333	21.208333333333314	2	[1.0, 5.0]	1	temf_till
69.625	18.041666666666657	2	[1.0, 5.0]	1	temf_till
69.625	18.208333333333314	2	[1.0, 5.0]	1	temf_till
69.625	18.708333333333314	2	[1.0, 5.0]	1	temf_till
69.625	18.791666666666657	2	[1.0, 5.0]	1	temf_till
69.625	18.87499999999997	2	[1.0, 5.0]	1	temf_till
69.625	20.208333333333314	2	[1.0, 5.0]	1	temf_till
69.54166666666666	18.12499999999997	2	[1.0, 5.0]	1	temf_till
69.54166666666666	18.291666666666657	2	[1.0, 5.0]	1	temf_till
69.54166666666666	18.37499999999997	2	[1.0, 5.0]	1	temf_till
69.54166666666666	18.458333333333314	2	[1.0, 5.0]	1	temf_till
69.54166666666666	18.541666666666657	2	[1.0, 5.0]	1	temf_till
69.54166666666666	18.62499999999997	2	[1.0, 5.0]	1	temf_till
69.54166666666666	18.708333333333314	2	[1.0, 5.0]	1	temf_till
69.54166666666666	18.791666666666657	2	[1.0, 5.0]	1	temf_till
69.54166666666666	18.958333333333314	2	[1.0, 5.0]	1	temf_till
69.54166666666666	19.62499999999997	2	[1.0, 5.0]	1	temf_till
69.54166666666666	20.208333333333314	2	[1.0, 5.0]	1	temf_till
69.54166666666666	20.541666666666657	2	[1.0, 5.0]	1	temf_till
69.45833333333333	19.041666666666657	2	[1.0, 5.0]	1	temf_till
69.45833333333333	20.12499999999997	2	[1.0, 5.0]	1	temf_till
69.375	18.291666666666657	2	[1.0, 5.0]	1	temf_till
69.375	18.791666666666657	2	[1.0, 5.0]	1	temf_till
69.375	19.87499999999997	2	[1.0, 5.0]	1	temf_till
69.375	19.958333333333314	2	[1.0, 5.0]	1	temf_till
69.29166666666666	18.291666666666657	2	[1.0, 5.0]	1	temf_till
69.29166666666666	18.87499999999997	2	[1.0, 5.0]	1	temf_till
69.29166666666666	19.208333333333314	2	[1.0, 5.0]	1	temf_till
69.29166666666666	19.87499999999997	2	[1.0, 5.0]	1	temf_till
69.29166666666666	33.54166666666666	2	[1.0, 5.0]	1	temf_till
69.20833333333333	15.958333333333314	2	[1.0, 5.0]	1	temf_till
69.20833333333333	16.12499999999997	2	[1.0, 5.0]	1	temf_till
69.20833333333333	19.708333333333314	2	[1.0, 5.0]	1	temf_till
69.20833333333333	19.791666666666657	2	[1.0, 5.0]	1	temf_till
69.20833333333333	35.208333333333314	2	[1.0, 5.0]	1	temf_till
69.125	15.624999999999972	2	[1.0, 5.0]	1	temf_till
69.125	15.791666666666657	2	[1.0, 5.0]	1	temf_till
69.125	15.874999999999972	2	[1.0, 5.0]	1	temf_till
69.125	15.958333333333314	2	[1.0, 5.0]	1	temf_till
69.125	18.041666666666657	2	[1.0, 5.0]	1	temf_till
69.125	18.12499999999997	2	[1.0, 5.0]	1	temf_till
69.125	19.62499999999997	2	[1.0, 5.0]	1	temf_till
69.125	20.12499999999997	2	[1.0, 5.0]	1	temf_till
69.04166666666666	15.541666666666657	2	[1.0, 5.0]	1	temf_till
69.04166666666666	15.624999999999972	2	[1.0, 5.0]	1	temf_till
69.04166666666666	17.958333333333314	2	[1.0, 5.0]	1	temf_till
69.04166666666666	19.041666666666657	2	[1.0, 5.0]	1	temf_till
69.04166666666666	19.291666666666657	2	[1.0, 5.0]	1	temf_till
69.04166666666666	19.791666666666657	2	[1.0, 5.0]	1	temf_till
68.95833333333333	17.87499999999997	2	[1.0, 5.0]	1	temf_till
68.95833333333333	17.958333333333314	2	[1.0, 5.0]	1	temf_till
68.95833333333333	18.37499999999997	2	[1.0, 5.0]	1	temf_till
68.95833333333333	18.541666666666657	2	[1.0, 5.0]	1	temf_till
68.95833333333333	18.708333333333314	2	[1.0, 5.0]	1	temf_till
68.95833333333333	18.958333333333314	2	[1.0, 5.0]	1	temf_till
68.95833333333333	19.958333333333314	2	[1.0, 5.0]	1	temf_till
68.95833333333333	20.041666666666657	2	[1.0, 5.0]	1	temf_till
68.875	17.87499999999997	2	[1.0, 5.0]	1	temf_till
68.875	18.041666666666657	2	[1.0, 5.0]	1	temf_till
68.875	18.12499999999997	2	[1.0, 5.0]	1	temf_till
68.875	18.291666666666657	2	[1.0, 5.0]	1	temf_till
68.875	18.37499999999997	2	[1.0, 5.0]	1	temf_till
68.875	18.62499999999997	2	[1.0, 5.0]	1	temf_till
68.875	18.708333333333314	2	[1.0, 5.0]	1	temf_till
68.875	19.041666666666657	2	[1.0, 5.0]	1	temf_till
68.79166666666666	15.791666666666657	2	[1.0, 5.0]	1	temf_till
68.79166666666666	15.958333333333314	2	[1.0, 5.0]	1	temf_till
68.79166666666666	16.458333333333314	2	[1.0, 5.0]	1	temf_till
68.79166666666666	16.541666666666657	2	[1.0, 5.0]	1	temf_till
68.79166666666666	17.62499999999997	2	[1.0, 5.0]	1	temf_till
68.79166666666666	17.708333333333314	2	[1.0, 5.0]	1	temf_till
68.79166666666666	17.791666666666657	2	[1.0, 5.0]	1	temf_till
68.79166666666666	18.291666666666657	2	[1.0, 5.0]	1	temf_till
68.79166666666666	19.37499999999997	2	[1.0, 5.0]	1	temf_till
68.70833333333333	15.208333333333314	2	[1.0, 5.0]	1	temf_till
68.70833333333333	15.291666666666657	2	[1.0, 5.0]	1	temf_till
68.70833333333333	15.374999999999972	2	[1.0, 5.0]	1	temf_till
68.70833333333333	15.791666666666657	2	[1.0, 5.0]	1	temf_till
68.70833333333333	15.874999999999972	2	[1.0, 5.0]	1	temf_till
68.70833333333333	16.208333333333314	2	[1.0, 5.0]	1	temf_till
68.70833333333333	16.291666666666657	2	[1.0, 5.0]	1	temf_till
68.70833333333333	16.37499999999997	2	[1.0, 5.0]	1	temf_till
68.70833333333333	16.458333333333314	2	[1.0, 5.0]	1	temf_till
68.70833333333333	16.541666666666657	2	[1.0, 5.0]	1	temf_till
68.70833333333333	16.791666666666657	2	[1.0, 5.0]	1	temf_till
68.70833333333333	17.791666666666657	2	[1.0, 5.0]	1	temf_till
68.70833333333333	18.041666666666657	2	[1.0, 5.0]	1	temf_till
68.70833333333333	18.208333333333314	2	[1.0, 5.0]	1	temf_till
68.70833333333333	18.458333333333314	2	[1.0, 5.0]	1	temf_till
68.70833333333333	18.541666666666657	2	[1.0, 5.0]	1	temf_till
68.70833333333333	18.708333333333314	2	[1.0, 5.0]	1	temf_till
68.70833333333333	19.541666666666657	2	[1.0, 5.0]	1	temf_till
68.625	14.458333333333314	2	[1.0, 5.0]	1	temf_till
68.625	16.041666666666657	2	[1.0, 5.0]	1	temf_till
68.625	16.291666666666657	2	[1.0, 5.0]	1	temf_till
68.625	16.458333333333314	2	[1.0, 5.0]	1	temf_till
68.625	16.541666666666657	2	[1.0, 5.0]	1	temf_till
68.625	16.62499999999997	2	[1.0, 5.0]	1	temf_till
68.625	16.791666666666657	2	[1.0, 5.0]	1	temf_till
68.54166666666666	15.208333333333314	2	[1.0, 5.0]	1	temf_till
68.54166666666666	16.708333333333314	2	[1.0, 5.0]	1	temf_till
68.54166666666666	17.458333333333314	2	[1.0, 5.0]	1	temf_till
68.54166666666666	17.541666666666657	2	[1.0, 5.0]	1	temf_till
68.54166666666666	17.708333333333314	2	[1.0, 5.0]	1	temf_till
68.54166666666666	18.541666666666657	2	[1.0, 5.0]	1	temf_till
68.54166666666666	19.208333333333314	2	[1.0, 5.0]	1	temf_till
68.45833333333333	17.541666666666657	2	[1.0, 5.0]	1	temf_till
68.45833333333333	17.708333333333314	2	[1.0, 5.0]	1	temf_till
68.375	16.708333333333314	2	[1.0, 5.0]	1	temf_till
68.375	17.291666666666657	2	[1.0, 5.0]	1	temf_till
68.375	17.62499999999997	2	[1.0, 5.0]	1	temf_till
68.29166666666666	14.208333333333314	2	[1.0, 5.0]	1	temf_till
68.29166666666666	17.37499999999997	2	[1.0, 5.0]	1	temf_till
68.20833333333333	13.624999999999972	2	[1.0, 5.0]	1	temf_till
68.20833333333333	13.708333333333314	2	[1.0, 5.0]	1	temf_till
68.04166666666666	39.87499999999997	2	[1.0, 5.0]	1	temf_till
67.29166666666666	14.708333333333314	2	[1.0, 5.0]	1	temf_till
67.29166666666666	14.791666666666657	2	[1.0, 5.0]	1	temf_till
67.29166666666666	15.124999999999972	2	[1.0, 5.0]	1	temf_till
67.29166666666666	15.208333333333314	2	[1.0, 5.0]	1	temf_till
67.29166666666666	15.291666666666657	2	[1.0, 5.0]	1	temf_till
67.29166666666666	15.458333333333314	2	[1.0, 5.0]	1	temf_till
67.29166666666666	15.541666666666657	2	[1.0, 5.0]	1	temf_till
67.29166666666666	32.458333333333314	2	[1.0, 5.0]	1	temf_till
67.20833333333333	15.458333333333314	2	[1.0, 5.0]	1	temf_till
67.125	14.291666666666657	2	[1.0, 5.0]	1	temf_till
67.125	15.458333333333314	2	[1.0, 5.0]	1	temf_till
67.04166666666666	14.541666666666657	2	[1.0, 5.0]	1	temf_till
67.04166666666666	15.374999999999972	2	[1.0, 5.0]	1	temf_till
66.95833333333333	13.624999999999972	2	[1.0, 5.0]	1	temf_till
66.95833333333333	14.624999999999972	2	[1.0, 5.0]	1	temf_till
66.95833333333333	14.708333333333314	2	[1.0, 5.0]	1	temf_till
66.95833333333333	14.791666666666657	2	[1.0, 5.0]	1	temf_till
66.875	13.708333333333314	2	[1.0, 5.0]	1	temf_till
66.79166666666666	29.208333333333314	2	[1.0, 5.0]	1	temf_till
66.375	14.374999999999972	2	[1.0, 5.0]	1	temf_till
66.375	23.708333333333314	2	[1.0, 5.0]	1	temf_till
66.29166666666666	13.458333333333314	2	[1.0, 5.0]	1	temf_till
66.29166666666666	13.541666666666657	2	[1.0, 5.0]	1	temf_till
66.29166666666666	13.791666666666657	2	[1.0, 5.0]	1	temf_till
66.29166666666666	14.041666666666657	2	[1.0, 5.0]	1	temf_till
66.29166666666666	14.708333333333314	2	[1.0, 5.0]	1	temf_till
66.29166666666666	36.79166666666666	2	[1.0, 5.0]	1	temf_till
66.29166666666666	36.87499999999997	2	[1.0, 5.0]	1	temf_till
66.20833333333333	13.374999999999972	2	[1.0, 5.0]	1	temf_till
66.20833333333333	13.624999999999972	2	[1.0, 5.0]	1	temf_till
66.20833333333333	23.791666666666657	2	[1.0, 5.0]	1	temf_till
66.20833333333333	25.291666666666657	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
66.125	12.541666666666657	2	[1.0, 5.0]	1	temf_till
66.125	13.541666666666657	2	[1.0, 5.0]	1	temf_till
66.125	13.791666666666657	2	[1.0, 5.0]	1	temf_till
66.125	13.874999999999972	2	[1.0, 5.0]	1	temf_till
66.125	24.458333333333314	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
66.125	24.87499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
66.125	24.958333333333314	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
66.125	29.541666666666657	2	[1.0, 5.0]	1	temf_till
66.125	32.958333333333314	2	[1.0, 5.0]	1	temf_till
66.125	37.708333333333314	2	[1.0, 5.0]	1	temf_till
66.125	38.958333333333314	2	[1.0, 5.0]	1	temf_till
66.04166666666666	12.874999999999972	2	[1.0, 5.0]	1	temf_till
66.04166666666666	12.958333333333314	2	[1.0, 5.0]	1	temf_till
66.04166666666666	13.291666666666657	2	[1.0, 5.0]	1	temf_till
66.04166666666666	13.458333333333314	2	[1.0, 5.0]	1	temf_till
66.04166666666666	13.874999999999972	2	[1.0, 5.0]	1	temf_till
66.04166666666666	13.958333333333314	2	[1.0, 5.0]	1	temf_till
66.04166666666666	24.041666666666657	2	[1.0, 5.0]	1	temf_till
66.04166666666666	24.12499999999997	2	[1.0, 5.0]	1	temf_till
66.04166666666666	24.37499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
66.04166666666666	24.708333333333314	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
66.04166666666666	24.791666666666657	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
66.04166666666666	38.708333333333314	2	[1.0, 5.0]	1	temf_till
66.04166666666666	52.37499999999997	2	[1.0, 5.0]	1	temf_till
65.95833333333333	12.458333333333314	2	[1.0, 5.0]	1	temf_till
65.95833333333333	13.124999999999972	2	[1.0, 5.0]	1	temf_till
65.95833333333333	13.208333333333314	2	[1.0, 5.0]	1	temf_till
65.95833333333333	13.791666666666657	2	[1.0, 5.0]	1	temf_till
65.95833333333333	24.12499999999997	2	[1.0, 5.0]	1	temf_till
65.95833333333333	24.208333333333314	2	[1.0, 5.0]	1	temf_till
65.95833333333333	24.708333333333314	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
65.95833333333333	44.208333333333314	2	[1.0, 5.0]	1	temf_till
65.95833333333333	52.37499999999997	2	[1.0, 5.0]	1	temf_till
65.875	13.208333333333314	2	[1.0, 5.0]	1	temf_till
65.875	13.291666666666657	2	[1.0, 5.0]	1	temf_till
65.875	24.208333333333314	2	[1.0, 5.0]	1	temf_till
65.875	24.291666666666657	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
65.875	24.541666666666657	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
65.875	24.62499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
65.875	30.958333333333314	2	[1.0, 5.0]	1	temf_till
65.875	56.79166666666666	2	[1.0, 5.0]	1	temf_till
65.79166666666666	24.458333333333314	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
65.79166666666666	27.458333333333314	2	[1.0, 5.0]	1	temf_till
65.70833333333333	11.958333333333314	2	[1.0, 5.0]	1	temf_till
65.70833333333333	24.958333333333314	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
65.625	13.958333333333314	2	[1.0, 5.0]	1	temf_till
65.625	25.041666666666657	2	[4.0, 5.0]	4	temf_till
65.625	27.208333333333314	2	[1.0, 5.0]	1	temf_till
65.54166666666666	12.291666666666657	2	[1.0, 5.0]	1	temf_till
65.54166666666666	12.374999999999972	2	[1.0, 5.0]	1	temf_till
65.54166666666666	13.124999999999972	2	[1.0, 5.0]	1	temf_till
65.54166666666666	25.208333333333314	2	[4.0, 5.0]	4	temf_till
65.54166666666666	25.62499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
65.45833333333333	13.374999999999972	2	[1.0, 5.0]	1	temf_till
65.45833333333333	51.708333333333314	2	[1.0, 5.0]	1	temf_till
65.45833333333333	51.79166666666666	2	[1.0, 5.0]	1	temf_till
65.45833333333333	51.87499999999997	2	[1.0, 5.0]	1	temf_till
65.375	12.208333333333314	2	[1.0, 5.0]	1	temf_till
65.375	12.291666666666657	2	[1.0, 5.0]	1	temf_till
65.375	12.708333333333314	2	[1.0, 5.0]	1	temf_till
65.375	25.708333333333314	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
65.29166666666666	12.124999999999972	2	[1.0, 5.0]	1	temf_till
65.29166666666666	12.208333333333314	2	[1.0, 5.0]	1	temf_till
65.29166666666666	51.87499999999997	2	[1.0, 5.0]	1	temf_till
65.29166666666666	56.208333333333314	2	[1.0, 5.0]	1	temf_till
65.20833333333333	31.12499999999997	2	[1.0, 5.0]	1	temf_till
65.125	25.37499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
65.125	25.791666666666657	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
65.125	53.87499999999997	2	[1.0, 5.0]	1	temf_till
65.04166666666666	24.708333333333314	2	[1.0, 5.0]	1	temf_till
65.04166666666666	24.791666666666657	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.95833333333333	24.708333333333314	2	[4.0, 5.0]	4	temf_till
64.95833333333333	25.37499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.95833333333333	25.458333333333314	2	[4.0, 5.0]	4	temf_till
64.95833333333333	25.541666666666657	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.95833333333333	25.62499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.95833333333333	25.708333333333314	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.95833333333333	53.79166666666666	2	[1.0, 5.0]	1	temf_till
64.95833333333333	53.87499999999997	2	[1.0, 5.0]	1	temf_till
64.875	24.708333333333314	2	[4.0, 5.0]	4	temf_till
64.875	24.958333333333314	2	[1.0, 5.0]	1	temf_till
64.875	25.041666666666657	2	[1.0, 5.0]	1	temf_till
64.875	25.12499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.875	25.37499999999997	2	[4.0, 5.0]	4	temf_till
64.875	25.458333333333314	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.875	25.541666666666657	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.875	25.62499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.875	25.87499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.875	25.958333333333314	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.875	59.12499999999997	2	[1.0, 5.0]	1	temf_till
64.79166666666666	24.62499999999997	2	[1.0, 5.0]	1	temf_till
64.79166666666666	24.708333333333314	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.79166666666666	24.791666666666657	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.79166666666666	24.87499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.79166666666666	25.12499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.79166666666666	25.37499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.79166666666666	25.458333333333314	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.79166666666666	25.541666666666657	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.79166666666666	25.62499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.79166666666666	25.708333333333314	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.79166666666666	25.791666666666657	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.79166666666666	25.87499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.79166666666666	25.958333333333314	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.79166666666666	26.041666666666657	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.79166666666666	26.12499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.79166666666666	26.291666666666657	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.79166666666666	26.37499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.79166666666666	42.29166666666666	2	[1.0, 5.0]	1	temf_till
64.70833333333333	24.541666666666657	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.70833333333333	24.62499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.70833333333333	24.958333333333314	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.70833333333333	25.041666666666657	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.70833333333333	25.12499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.70833333333333	25.541666666666657	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.70833333333333	25.62499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.70833333333333	25.708333333333314	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.70833333333333	26.541666666666657	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.70833333333333	58.87499999999997	2	[1.0, 5.0]	1	temf_till
64.625	24.62499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.625	24.708333333333314	2	[1.0, 5.0]	1	temf_till
64.625	25.041666666666657	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.625	25.12499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.625	25.208333333333314	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.625	25.291666666666657	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.625	25.37499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.625	25.458333333333314	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.625	25.541666666666657	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.625	26.458333333333314	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.625	26.541666666666657	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.625	33.04166666666666	2	[1.0, 5.0]	1	temf_till
64.625	40.54166666666666	2	[1.0, 5.0]	1	temf_till
64.625	40.62499999999997	2	[1.0, 5.0]	1	temf_till
64.625	40.87499999999997	2	[1.0, 5.0]	1	temf_till
64.625	42.04166666666666	2	[1.0, 5.0]	1	temf_till
64.54166666666666	24.37499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.54166666666666	25.12499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.54166666666666	25.208333333333314	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.54166666666666	25.291666666666657	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.54166666666666	25.37499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.54166666666666	25.541666666666657	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.54166666666666	25.62499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.54166666666666	26.458333333333314	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.54166666666666	39.958333333333314	2	[1.0, 5.0]	1	temf_till
64.54166666666666	40.62499999999997	2	[1.0, 5.0]	1	temf_till
64.54166666666666	41.79166666666666	2	[1.0, 5.0]	1	temf_till
64.54166666666666	58.29166666666666	2	[1.0, 5.0]	1	temf_till
64.45833333333333	11.791666666666657	2	[1.0, 5.0]	1	temf_till
64.45833333333333	24.12499999999997	2	[1.0, 5.0]	1	temf_till
64.45833333333333	24.208333333333314	2	[1.0, 5.0]	1	temf_till
64.45833333333333	24.291666666666657	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.45833333333333	24.37499999999997	2	[1.0, 5.0]	1	temf_till
64.45833333333333	24.958333333333314	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.45833333333333	25.208333333333314	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.45833333333333	25.62499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.45833333333333	25.708333333333314	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.45833333333333	26.458333333333314	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.45833333333333	26.541666666666657	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.45833333333333	34.12499999999997	2	[1.0, 5.0]	1	temf_till
64.45833333333333	40.458333333333314	2	[1.0, 5.0]	1	temf_till
64.45833333333333	40.54166666666666	2	[1.0, 5.0]	1	temf_till
64.45833333333333	40.79166666666666	2	[1.0, 5.0]	1	temf_till
64.45833333333333	57.87499999999997	2	[1.0, 5.0]	1	temf_till
64.375	23.958333333333314	2	[1.0, 5.0]	1	temf_till
64.375	24.041666666666657	2	[1.0, 5.0]	1	temf_till
64.375	24.12499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.375	24.37499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.375	24.458333333333314	2	[1.0, 5.0]	1	temf_till
64.375	25.041666666666657	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.375	25.12499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.375	25.208333333333314	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.375	25.87499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.375	26.291666666666657	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.375	26.37499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.375	35.208333333333314	2	[1.0, 5.0]	1	temf_till
64.375	40.958333333333314	2	[1.0, 5.0]	1	temf_till
64.375	41.04166666666666	2	[1.0, 5.0]	1	temf_till
64.29166666666666	10.541666666666657	2	[1.0, 5.0]	1	temf_till
64.29166666666666	23.958333333333314	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.29166666666666	24.208333333333314	2	[1.0, 5.0]	1	temf_till
64.29166666666666	24.291666666666657	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.29166666666666	24.37499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.29166666666666	24.458333333333314	2	[1.0, 5.0]	1	temf_till
64.29166666666666	24.541666666666657	2	[1.0, 5.0]	1	temf_till
64.29166666666666	24.62499999999997	2	[1.0, 5.0]	1	temf_till
64.29166666666666	24.708333333333314	2	[1.0, 5.0]	1	temf_till
64.29166666666666	24.791666666666657	2	[1.0, 5.0]	1	temf_till
64.29166666666666	24.87499999999997	2	[1.0, 5.0]	1	temf_till
64.29166666666666	24.958333333333314	2	[1.0, 5.0]	1	temf_till
64.29166666666666	25.708333333333314	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.29166666666666	25.791666666666657	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.29166666666666	25.87499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.29166666666666	26.87499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
64.29166666666666	27.87499999999997	2	[1.0, 5.0]	1	temf_till
64.29166666666666	28.041666666666657	2	[1.0, 5.0]	1	temf_till
64.29166666666666	35.458333333333314	2	[1.0, 5.0]	1	temf_till
64.29166666666666	41.54166666666666	2	[1.0, 5.0]	1	temf_till
64.29166666666666	41.62499999999997	2	[1.0, 5.0]	1	temf_till
64.29166666666666	41.708333333333314	2	[1.0, 5.0]	1	temf_till
64.29166666666666	44.04166666666666	2	[1.0, 5.0]	1	temf_till
64.29166666666666	46.62499999999997	2	[1.0, 5.0]	1	temf_till
64.20833333333333	10.208333333333314	2	[1.0, 5.0]	1	temf_till
